timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1736528111628,784,AdminModule-0,302,Found,Thread Group 1-12,text,true,,1956,595,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,784,0,0
1736528112413,1769,AdminModule-1,200,OK,Thread Group 1-12,text,true,,4831,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1769,0,0
1736528112480,2114,AdminModule,200,OK,Thread Group 1-24,text,true,,6803,1179,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,386,0,0
1736528112480,386,AdminModule-0,302,Found,Thread Group 1-24,text,true,,1956,595,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,386,0,0
1736528112867,1727,AdminModule-1,200,OK,Thread Group 1-24,text,true,,4847,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1727,0,0
1736528113722,872,AdminModule,200,OK,Thread Group 1-14,text,true,,6807,1179,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,431,0,0
1736528113722,431,AdminModule-0,302,Found,Thread Group 1-14,text,true,,1956,595,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,431,0,0
1736528114154,440,AdminModule-1,200,OK,Thread Group 1-14,text,true,,4851,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,440,0,0
1736528112647,2669,AdminModule,200,OK,Thread Group 1-21,text,true,,6792,1179,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,395,0,0
1736528112647,395,AdminModule-0,302,Found,Thread Group 1-21,text,true,,1956,595,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,395,0,0
1736528113043,2273,AdminModule-1,200,OK,Thread Group 1-21,text,true,,4836,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,2273,0,0
1736528114500,1090,MyDetails,200,OK,Thread Group 1-25,text,true,,6788,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,397,0,0
1736528114500,397,MyDetails-0,302,Found,Thread Group 1-25,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,397,0,0
1736528114898,692,MyDetails-1,200,OK,Thread Group 1-25,text,true,,4832,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,692,0,0
1736528114828,1458,Dashboard,200,OK,Thread Group 1-17,text,true,,6813,1173,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,393,0,0
1736528114828,394,Dashboard-0,302,Found,Thread Group 1-17,text,true,,1956,589,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,393,0,0
1736528115222,1064,Dashboard-1,200,OK,Thread Group 1-17,text,true,,4857,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1064,0,0
1736528114278,2247,AdminModule,200,OK,Thread Group 1-9,text,true,,6797,1179,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,415,0,0
1736528114278,415,AdminModule-0,302,Found,Thread Group 1-9,text,true,,1956,595,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,415,0,0
1736528114694,1831,AdminModule-1,200,OK,Thread Group 1-9,text,true,,4841,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1831,0,0
1736528111570,5363,MyDetails,200,OK,Thread Group 1-27,text,false,"The operation lasted too long: It took 5,363 milliseconds, but should not have lasted longer than 5,000 milliseconds.",6800,1175,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1472,0,0
1736528111570,1472,MyDetails-0,302,Found,Thread Group 1-27,text,true,,1956,591,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,1472,0,0
1736528113043,3890,MyDetails-1,200,OK,Thread Group 1-27,text,true,,4844,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,3890,0,0
1736528114445,2538,Logout,200,OK,Thread Group 1-1,text,true,,6817,1169,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1841,0,0
1736528114445,1841,Logout-0,302,Found,Thread Group 1-1,text,true,,1956,585,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,1841,0,0
1736528116286,697,Logout-1,200,OK,Thread Group 1-1,text,true,,4861,584,30,30,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,697,0,0
1736528064825,7715,Test,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-1,,true,,39060,6647,30,30,null,5401,44445,992
1736528115613,1615,Logout,200,OK,Thread Group 1-4,text,true,,6817,1169,29,29,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,395,0,0
1736528115613,395,Logout-0,302,Found,Thread Group 1-4,text,true,,1956,585,29,29,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,395,0,0
1736528116009,1219,Logout-1,200,OK,Thread Group 1-4,text,true,,4861,584,29,29,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1219,0,0
1736528065885,6969,Test,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-4,,true,,39071,6647,29,29,null,3691,44377,651
1736528112673,4555,AdminModule,200,OK,Thread Group 1-28,text,true,,6811,1179,29,29,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,2170,0,0
1736528112673,2170,AdminModule-0,302,Found,Thread Group 1-28,text,true,,1956,595,29,29,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,2170,0,0
1736528114843,2385,AdminModule-1,200,OK,Thread Group 1-28,text,true,,4855,584,29,29,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,2385,0,0
1736528112990,4570,AdminModule,200,OK,Thread Group 1-29,text,true,,6797,1179,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,383,0,0
1736528112990,383,AdminModule-0,302,Found,Thread Group 1-29,text,true,,1956,595,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,383,0,0
1736528113374,4186,AdminModule-1,200,OK,Thread Group 1-29,text,true,,4841,584,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,4186,0,0
1736528115437,2123,AdminModule,200,OK,Thread Group 1-23,text,true,,6796,1179,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,389,0,0
1736528115437,389,AdminModule-0,302,Found,Thread Group 1-23,text,true,,1956,595,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,389,0,0
1736528115827,1733,AdminModule-1,200,OK,Thread Group 1-23,text,true,,4840,584,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1733,0,0
1736528115759,1902,AdminModule,200,OK,Thread Group 1-18,text,true,,6815,1179,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,404,0,0
1736528115759,404,AdminModule-0,302,Found,Thread Group 1-18,text,true,,1956,595,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,404,0,0
1736528116164,1497,AdminModule-1,200,OK,Thread Group 1-18,text,true,,4859,584,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1497,0,0
1736528115188,3177,Dashboard,200,OK,Thread Group 1-10,text,true,,6794,1173,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,2085,0,0
1736528115188,2086,Dashboard-0,302,Found,Thread Group 1-10,text,true,,1956,589,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,2085,0,0
1736528117274,1091,Dashboard-1,200,OK,Thread Group 1-10,text,true,,4838,584,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1091,0,0
1736528114012,4653,Dashboard,200,OK,Thread Group 1-3,text,true,,6789,1173,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,408,0,0
1736528114012,408,Dashboard-0,302,Found,Thread Group 1-3,text,true,,1956,589,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,408,0,0
1736528114421,4244,Dashboard-1,200,OK,Thread Group 1-3,text,true,,4833,584,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,4244,0,0
1736528119158,779,Dashboard,200,OK,Thread Group 1-14,text,true,,6803,1173,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,383,0,0
1736528119158,383,Dashboard-0,302,Found,Thread Group 1-14,text,true,,1956,589,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,383,0,0
1736528119541,396,Dashboard-1,200,OK,Thread Group 1-14,text,true,,4847,584,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,396,0,0
1736528117542,2659,AdminModule,200,OK,Thread Group 1-8,text,true,,6801,1179,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,784,0,0
1736528117542,784,AdminModule-0,302,Found,Thread Group 1-8,text,true,,1956,595,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,784,0,0
1736528118327,1874,AdminModule-1,200,OK,Thread Group 1-8,text,true,,4845,584,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1874,0,0
1736528119794,845,Logout,200,OK,Thread Group 1-15,text,true,,6800,1169,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,409,0,0
1736528119794,410,Logout-0,302,Found,Thread Group 1-15,text,true,,1956,585,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,409,0,0
1736528120204,435,Logout-1,200,OK,Thread Group 1-15,text,true,,4844,584,28,28,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,434,0,0
1736528069480,6789,Test,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-15,,true,,39066,6647,28,28,null,3498,44372,702
1736528119878,782,Dashboard,200,OK,Thread Group 1-21,text,true,,6815,1173,27,27,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,378,0,0
1736528119878,378,Dashboard-0,302,Found,Thread Group 1-21,text,true,,1956,589,27,27,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,378,0,0
1736528120257,403,Dashboard-1,200,OK,Thread Group 1-21,text,true,,4859,584,27,27,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,403,0,0
1736528118645,2384,Dashboard,200,OK,Thread Group 1-6,text,true,,6799,1173,27,27,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,433,0,0
1736528118645,433,Dashboard-0,302,Found,Thread Group 1-6,text,true,,1956,589,27,27,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,433,0,0
1736528119079,1950,Dashboard-1,200,OK,Thread Group 1-6,text,true,,4843,584,27,27,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1950,0,0
1736528118750,2279,Dashboard,200,OK,Thread Group 1-12,text,true,,6801,1173,27,27,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1451,0,0
1736528118750,1451,Dashboard-0,302,Found,Thread Group 1-12,text,true,,1956,589,27,27,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,1451,0,0
1736528120202,827,Dashboard-1,200,OK,Thread Group 1-12,text,true,,4845,584,27,27,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,827,0,0
1736528119794,1628,Logout,200,OK,Thread Group 1-5,text,true,,6814,1169,27,27,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,407,0,0
1736528119794,407,Logout-0,302,Found,Thread Group 1-5,text,true,,1956,585,27,27,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,407,0,0
1736528120202,1220,Logout-1,200,OK,Thread Group 1-5,text,true,,4858,584,27,27,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1220,0,0
1736528066156,10894,Test,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-5,,true,,39051,6647,27,27,null,4378,44374,704
1736528118692,2788,Dashboard,200,OK,Thread Group 1-26,text,true,,6806,1173,26,26,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,386,0,0
1736528118692,386,Dashboard-0,302,Found,Thread Group 1-26,text,true,,1956,589,26,26,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,386,0,0
1736528119079,2401,Dashboard-1,200,OK,Thread Group 1-26,text,true,,4850,584,26,26,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,2401,0,0
1736528119158,2688,Dashboard,200,OK,Thread Group 1-24,text,true,,6807,1173,26,26,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1980,0,0
1736528119158,1980,Dashboard-0,302,Found,Thread Group 1-24,text,true,,1956,589,26,26,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,1980,0,0
1736528121138,708,Dashboard-1,200,OK,Thread Group 1-24,text,true,,4851,584,26,26,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,708,0,0
1736528120209,2099,Logout,200,OK,Thread Group 1-2,text,true,,6799,1169,26,26,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,414,0,0
1736528120209,414,Logout-0,302,Found,Thread Group 1-2,text,true,,1956,585,26,26,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,414,0,0
1736528120623,1685,Logout-1,200,OK,Thread Group 1-2,text,true,,4843,584,26,26,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1685,0,0
1736528065154,12788,Test,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-2,,true,,39058,6647,26,26,null,6652,44369,1792
1736528120318,2245,AdminModule,200,OK,Thread Group 1-13,text,true,,6797,1179,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1504,0,0
1736528120318,1505,AdminModule-0,302,Found,Thread Group 1-13,text,true,,1956,595,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,1504,0,0
1736528121823,740,AdminModule-1,200,OK,Thread Group 1-13,text,true,,4841,584,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,740,0,0
1736528122123,1102,Dashboard,200,OK,Thread Group 1-29,text,true,,6794,1173,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,407,0,0
1736528122123,407,Dashboard-0,302,Found,Thread Group 1-29,text,true,,1956,589,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,407,0,0
1736528122530,695,Dashboard-1,200,OK,Thread Group 1-29,text,true,,4838,584,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,695,0,0
1736528121799,1728,AdminModule,200,OK,Thread Group 1-25,text,true,,6791,1179,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,387,0,0
1736528121799,387,AdminModule-0,302,Found,Thread Group 1-25,text,true,,1956,595,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,387,0,0
1736528122186,1341,AdminModule-1,200,OK,Thread Group 1-25,text,true,,4835,584,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1341,0,0
1736528121087,2500,Dashboard,200,OK,Thread Group 1-9,text,true,,6817,1173,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,393,0,0
1736528121087,393,Dashboard-0,302,Found,Thread Group 1-9,text,true,,1956,589,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,393,0,0
1736528121480,2107,Dashboard-1,200,OK,Thread Group 1-9,text,true,,4861,584,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,2107,0,0
1736528122121,1466,Dashboard,200,OK,Thread Group 1-23,text,true,,6792,1173,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,378,0,0
1736528122121,378,Dashboard-0,302,Found,Thread Group 1-23,text,true,,1956,589,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,378,0,0
1736528122499,1088,Dashboard-1,200,OK,Thread Group 1-23,text,true,,4836,584,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1088,0,0
1736528115453,8325,Dashboard,200,OK,Thread Group 1-20,text,false,"The operation lasted too long: It took 8,325 milliseconds, but should not have lasted longer than 7,000 milliseconds.",6803,1173,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,3212,0,0
1736528115453,3212,Dashboard-0,302,Found,Thread Group 1-20,text,true,,1956,589,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,3212,0,0
1736528118666,5112,Dashboard-1,200,OK,Thread Group 1-20,text,true,,4847,584,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,5112,0,0
1736528121793,2204,Dashboard,200,OK,Thread Group 1-28,text,true,,6810,1173,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1397,0,0
1736528121793,1397,Dashboard-0,302,Found,Thread Group 1-28,text,true,,1956,589,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,1397,0,0
1736528123190,807,Dashboard-1,200,OK,Thread Group 1-28,text,true,,4854,584,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,807,0,0
1736528122823,1511,Logout,200,OK,Thread Group 1-17,text,true,,6794,1169,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,401,0,0
1736528122823,402,Logout-0,302,Found,Thread Group 1-17,text,true,,1956,585,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,401,0,0
1736528123225,1109,Logout-1,200,OK,Thread Group 1-17,text,true,,4838,584,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1109,0,0
1736528122052,2282,MyDetails,200,OK,Thread Group 1-30,text,true,,6810,1175,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,395,0,0
1736528122052,395,MyDetails-0,302,Found,Thread Group 1-30,text,true,,1956,591,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/pim/viewMyDetails,395,0,0
1736528070161,9806,Test,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-17,,true,,39067,6647,25,25,null,6022,44369,1672
1736528122448,1886,MyDetails-1,200,OK,Thread Group 1-30,text,true,,4854,584,25,25,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1886,0,0
1736528117794,6581,Dashboard,200,OK,Thread Group 1-11,text,true,,6810,1173,24,24,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,457,0,0
1736528117794,457,Dashboard-0,302,Found,Thread Group 1-11,text,true,,1956,589,24,24,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,457,0,0
1736528118251,6124,Dashboard-1,200,OK,Thread Group 1-11,text,true,,4854,584,24,24,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,6124,0,0
1736528122224,2554,Dashboard,200,OK,Thread Group 1-18,text,true,,6795,1173,24,24,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,399,0,0
1736528122224,399,Dashboard-0,302,Found,Thread Group 1-18,text,true,,1956,589,24,24,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,399,0,0
1736528122624,2154,Dashboard-1,200,OK,Thread Group 1-18,text,true,,4839,584,24,24,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,2154,0,0
1736528124764,2746,Dashboard,200,OK,Thread Group 1-8,text,true,,6806,1173,24,24,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,524,0,0
1736528124764,524,Dashboard-0,302,Found,Thread Group 1-8,text,true,,1956,589,24,24,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,524,0,0
1736528125289,2221,Dashboard-1,200,OK,Thread Group 1-8,text,true,,4850,584,24,24,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,2221,0,0
1736528126473,2750,Logout,200,OK,Thread Group 1-14,text,true,,6787,1169,24,24,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,432,0,0
1736528126473,432,Logout-0,302,Found,Thread Group 1-14,text,true,,1956,585,24,24,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,432,0,0
1736528126905,2318,Logout-1,200,OK,Thread Group 1-14,text,true,,4831,584,24,24,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,2318,0,0
1736528069159,15703,Test,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-14,,true,,39090,6647,24,24,null,9809,44364,3010
1736528127125,2576,Dashboard,200,OK,Thread Group 1-13,text,true,,6806,1173,23,23,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1481,0,0
1736528127125,1481,Dashboard-0,302,Found,Thread Group 1-13,text,true,,1956,589,23,23,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,1481,0,0
1736528128606,1095,Dashboard-1,200,OK,Thread Group 1-13,text,true,,4850,584,23,23,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1095,0,0
1736528128091,2280,Dashboard,200,OK,Thread Group 1-25,text,true,,6799,1173,23,23,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,515,0,0
1736528128091,515,Dashboard-0,302,Found,Thread Group 1-25,text,true,,1956,589,23,23,https://opensource-demo.orangehrmlive.com/web/index.php/dashboard/index,515,0,0
1736528128606,1765,Dashboard-1,200,OK,Thread Group 1-25,text,true,,4843,584,23,23,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1765,0,0
1736528127565,2806,Logout,200,OK,Thread Group 1-12,text,true,,6809,1169,23,23,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,519,0,0
1736528127565,519,Logout-0,302,Found,Thread Group 1-12,text,true,,1956,585,23,23,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,519,0,0
1736528128084,2287,Logout-1,200,OK,Thread Group 1-12,text,true,,4853,584,23,23,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,2287,0,0
1736528068484,17520,Test,,"Number of samples in transaction : 6, number of failing samples : 1",Thread Group 1-12,,false,,39074,6647,23,23,null,10154,44369,1439
1736528128017,2668,Logout,200,OK,Thread Group 1-26,text,true,,6806,1169,22,22,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,409,0,0
1736528128017,409,Logout-0,302,Found,Thread Group 1-26,text,true,,1956,585,22,22,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,409,0,0
1736528128426,2259,Logout-1,200,OK,Thread Group 1-26,text,true,,4850,584,22,22,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,2258,0,0
1736528073148,13177,Test,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-26,,true,,39114,6647,22,22,null,3117,44362,693
1736528130541,1132,AdminModule,200,OK,Thread Group 1-30,text,true,,6802,1179,21,21,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,416,0,0
1736528130541,416,AdminModule-0,302,Found,Thread Group 1-30,text,true,,1956,595,21,21,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,416,0,0
1736528130958,715,AdminModule-1,200,OK,Thread Group 1-30,text,true,,4846,584,21,21,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,715,0,0
1736528129761,1967,Logout,200,OK,Thread Group 1-29,text,true,,6791,1169,21,21,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,385,0,0
1736528129761,385,Logout-0,302,Found,Thread Group 1-29,text,true,,1956,585,21,21,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,385,0,0
1736528130147,1581,Logout-1,200,OK,Thread Group 1-29,text,true,,4835,584,21,21,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1581,0,0
1736528074148,13216,Test,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-29,,true,,39051,6647,21,21,null,5188,44366,1716
1736528125203,6836,Logout,200,OK,Thread Group 1-3,text,false,"The operation lasted too long: It took 6,836 milliseconds, but should not have lasted longer than 5,000 milliseconds.",6791,1169,20,20,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1355,0,0
1736528125203,1355,Logout-0,302,Found,Thread Group 1-3,text,true,,1956,585,20,20,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,1355,0,0
1736528126558,5481,Logout-1,200,OK,Thread Group 1-3,text,true,,4835,584,20,20,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,5481,0,3146
1736528065493,22118,Test,,"Number of samples in transaction : 6, number of failing samples : 2",Thread Group 1-3,,false,,39076,6647,20,20,null,5089,44430,690
1736528119777,13109,AdminModule,200,OK,Thread Group 1-16,text,false,"The operation lasted too long: It took 13,109 milliseconds, but should not have lasted longer than 5,000 milliseconds.",6786,1179,19,19,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,424,0,0
1736528119777,424,AdminModule-0,302,Found,Thread Group 1-16,text,true,,1956,595,19,19,https://opensource-demo.orangehrmlive.com/web/index.php/admin/viewAdminModule,424,0,0
1736528120202,12684,AdminModule-1,200,OK,Thread Group 1-16,text,true,,4830,584,19,19,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,12684,0,0
1736528130124,2849,Logout,200,OK,Thread Group 1-23,text,true,,6791,1169,19,19,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,377,0,0
1736528130124,377,Logout-0,302,Found,Thread Group 1-23,text,true,,1956,585,19,19,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,377,0,0
1736528130501,2472,Logout-1,200,OK,Thread Group 1-23,text,true,,4835,584,19,19,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,2472,0,0
1736528072149,16465,Test,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-23,,true,,39051,6647,19,19,null,7702,44360,686
1736528130124,2869,Logout,200,OK,Thread Group 1-9,text,true,,6790,1169,18,18,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,998,0,625
1736528127195,5798,Logout,200,OK,Thread Group 1-21,text,false,"The operation lasted too long: It took 5,798 milliseconds, but should not have lasted longer than 5,000 milliseconds.",6809,1169,18,18,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,387,0,0
1736528130124,998,Logout-0,302,Found,Thread Group 1-9,text,true,,1956,585,18,18,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,998,0,625
1736528127195,387,Logout-0,302,Found,Thread Group 1-21,text,true,,1956,585,18,18,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,387,0,0
1736528131122,1871,Logout-1,200,OK,Thread Group 1-9,text,true,,4834,584,18,18,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,1871,0,0
1736528127583,5410,Logout-1,200,OK,Thread Group 1-21,text,true,,4853,584,18,18,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,5410,0,0
1736528067489,21139,Test,,"Number of samples in transaction : 6, number of failing samples : 1",Thread Group 1-9,,false,,39086,6647,18,18,null,12405,44368,1325
1736528071483,17156,Test,,"Number of samples in transaction : 6, number of failing samples : 1",Thread Group 1-21,,false,,39089,6647,18,18,null,7005,44357,1679
1736528130533,2846,Logout,200,OK,Thread Group 1-28,text,true,,6802,1169,16,16,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,2152,0,0
1736528130533,2152,Logout-0,302,Found,Thread Group 1-28,text,true,,1956,585,16,16,https://opensource-demo.orangehrmlive.com/web/index.php/auth/logout,2152,0,0
1736528132686,693,Logout-1,200,OK,Thread Group 1-28,text,true,,4846,584,16,16,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,693,0,0
1736528073815,15203,Test,200,"Number of samples in transaction : 6, number of failing samples : 0",Thread Group 1-28,,true,,39087,6647,16,16,null,8938,44364,691
1736528128382,6040,Logout,200,OK,Thread Group 1-24,text,false,"The operation lasted too long: It took 6,040 milliseconds, but should not have lasted longer than 5,000 milliseconds.",6810,1169,15,15,https://opensource-demo.orangehrmlive.com/web/index.php/auth/login,3145,0,0
